user_id,event_date,event_type
U00982,2025-09-11,integration_used
U00982,2025-08-31,feature_used
U00983,2025-10-09,feature_used
U00983,2025-12-28,report_created
U00983,2025-06-19,support_ticket
U00983,2026-02-09,login
U00983,2025-11-14,support_ticket
U00983,2025-08-28,report_created
U00983,2025-06-25,feature_used
U00983,2025-11-26,feature_used
U00984,2025-06-14,login
U00984,2025-07-30,integration_used
U00984,2025-10-28,report_created
U00984,2025-11-22,report_created
U00985,2025-07-01,login
U00985,2025-03-02,feature_used
U00985,2025-05-18,feature_used
U00985,2025-08-12,support_ticket
U00986,2026-06-26,login
U00986,2026-05-08,feature_used
U00986,2025-12-07,integration_used
U00986,2026-01-26,support_ticket
U00987,2025-11-01,login
U00987,2026-04-22,feature_used
U00987,2025-10-16,feature_used
U00988,2026-03-14,login
U00988,2025-12-16,login
U00988,2025-10-09,login
U00989,2025-11-09,support_ticket
U00989,2025-12-29,login
U00989,2026-02-24,support_ticket
U00990,2025-10-10,feature_used
U00990,2025-11-27,login
U00990,2025-10-02,support_ticket
U00990,2025-10-18,login
U00990,2025-10-01,feature_used
U00991,2025-07-06,login
U00991,2025-05-19,login
U00991,2025-03-25,feature_used
U00992,2026-02-16,report_created
U00992,2026-06-14,login
U00992,2026-04-07,feature_used
U00992,2026-02-28,login
U00993,2026-02-07,report_created
U00993,2025-09-28,report_created
U00993,2025-11-04,login
U00994,2025-11-20,login
U00994,2025-07-05,report_created
U00994,2025-11-25,feature_used
U00994,2026-02-15,feature_used
U00995,2025-05-02,integration_used
U00995,2025-04-02,login
U00995,2025-09-27,report_created
U00995,2025-09-15,login
U00995,2025-06-04,login
U00995,2025-12-22,integration_used
U00996,2025-06-04,login
U00996,2025-04-25,login
U00996,2025-08-13,login
U00996,2025-05-19,feature_used
U00996,2025-08-31,support_ticket
U00997,2025-06-02,report_created
U00997,2025-05-08,login
U00997,2025-05-27,login
U00997,2025-07-24,login
U00998,2025-04-03,report_created
U00998,2025-08-17,report_created
U00998,2025-09-14,support_ticket
U00999,2025-05-29,login
U00999,2025-10-30,login
U00999,2025-05-05,login
U01000,2025-06-13,feature_used
U01000,2025-04-07,login
U01000,2026-01-10,login
U01001,2025-12-22,feature_used
U01001,2025-12-07,login
U01001,2025-09-11,feature_used
U01002,2025-11-06,feature_used
U01002,2026-06-18,feature_used
U01002,2026-08-22,feature_used
U01002,2025-11-28,report_created
U01002,2026-04-05,feature_used
U01003,2026-07-01,login
U01003,2026-04-04,login
U01003,2026-03-12,login
U01004,2026-01-07,support_ticket
U01004,2025-09-11,feature_used
U01004,2025-04-28,feature_used
U01004,2025-03-24,feature_used
U01004,2025-09-21,login
U01005,2026-04-16,support_ticket
U01005,2025-08-16,feature_used
U01005,2026-03-24,feature_used
U01006,2026-03-31,login
U01006,2026-02-21,report_created
U01006,2025-12-05,support_ticket
U01006,2026-02-28,login
U01006,2026-03-31,login
U01006,2026-03-19,feature_used
U01007,2026-06-26,login
U01007,2026-02-04,feature_used
U01007,2026-06-19,login
U01008,2025-11-21,feature_used
U01008,2025-05-01,login
U01008,2025-04-22,report_created
U01008,2025-07-18,login
U01008,2025-10-05,login
U01008,2025-05-14,integration_used
U01009,2025-07-15,integration_used
U01009,2025-04-10,login
U01009,2025-10-17,feature_used
U01009,2025-06-01,feature_used
U01009,2025-08-04,login
U01009,2025-10-11,report_created
U01010,2025-09-12,login
U01010,2025-04-28,report_created
U01010,2025-06-19,login
U01011,2025-08-26,support_ticket
U01011,2026-06-24,feature_used
U01011,2026-05-23,login
U01011,2026-06-06,integration_used
U01011,2026-06-23,feature_used
U01012,2025-08-31,feature_used
U01012,2025-06-15,login
U01012,2025-04-06,report_created
U01013,2025-07-25,report_created
U01013,2025-09-05,feature_used
U01013,2025-12-06,feature_used
U01014,2025-12-05,integration_used
U01014,2025-06-13,feature_used
U01014,2025-06-19,feature_used
U01015,2025-02-08,feature_used
U01015,2025-03-14,login
U01015,2025-05-11,integration_used
U01015,2025-03-04,login
U01015,2025-05-19,report_created
U01016,2025-05-06,report_created
U01016,2025-03-20,report_created
U01016,2025-09-06,feature_used
U01016,2025-06-09,support_ticket
U01016,2025-05-20,integration_used
U01017,2025-06-29,login
U01017,2025-08-07,feature_used
U01017,2025-07-15,report_created
U01018,2026-01-24,feature_used
U01018,2026-02-13,login
U01018,2025-07-23,login
U01019,2025-05-27,feature_used
U01019,2025-04-21,report_created
U01019,2025-12-21,login
U01019,2025-12-06,feature_used
U01019,2025-06-16,login
U01019,2025-09-28,support_ticket
U01020,2026-04-03,login
U01020,2026-01-03,login
U01020,2026-03-28,report_created
U01021,2025-09-20,support_ticket
U01021,2025-08-28,feature_used
U01021,2025-05-30,login
U01021,2025-06-27,feature_used
U01022,2026-03-03,feature_used
U01022,2026-03-21,feature_used
U01022,2025-10-19,login
U01022,2026-01-15,report_created
U01023,2025-05-07,feature_used
U01023,2025-09-15,login
U01023,2025-11-30,login
U01024,2025-06-23,support_ticket
U01024,2026-02-18,report_created
U01024,2026-03-11,report_created
U01025,2025-09-01,login
U01025,2025-02-17,login
U01025,2025-07-09,report_created
U01026,2026-05-02,feature_used
U01026,2026-03-11,feature_used
U01026,2026-07-03,feature_used
U01027,2025-08-31,feature_used
U01027,2026-01-27,support_ticket
U01027,2025-08-18,login
U01028,2025-09-23,support_ticket
U01028,2025-04-30,login
U01028,2025-09-14,login
U01028,2025-07-11,feature_used
U01028,2025-09-13,login
U01029,2025-09-06,feature_used
U01029,2025-09-13,support_ticket
U01029,2025-10-13,feature_used
U01029,2025-09-12,feature_used
U01029,2025-09-05,feature_used
U01030,2025-07-04,integration_used
U01030,2026-02-01,login
U01030,2025-08-14,feature_used
U01031,2026-03-30,login
U01031,2026-04-26,report_created
U01031,2026-03-05,login
U01031,2026-04-10,report_created
U01031,2025-08-29,feature_used
U01032,2026-09-05,support_ticket
U01032,2026-01-05,report_created
U01032,2026-03-18,login
U01033,2026-02-15,login
U01033,2026-04-16,login
U01033,2025-12-17,support_ticket
U01033,2026-05-12,login
U01033,2025-10-09,support_ticket
U01033,2025-09-30,feature_used
U01033,2026-03-23,login
U01034,2025-10-05,integration_used
U01034,2026-01-02,feature_used
U01034,2026-02-23,feature_used
U01035,2025-04-20,integration_used
U01035,2025-04-18,report_created
U01035,2025-05-01,feature_used
U01036,2025-08-16,feature_used
U01036,2026-04-11,report_created
U01036,2025-08-26,login
U01036,2025-08-15,login
U01036,2026-03-06,login
U01037,2026-04-15,feature_used
U01037,2026-01-08,support_ticket
U01037,2026-04-06,report_created
U01037,2025-11-17,login
U01038,2026-02-28,login
U01038,2025-06-21,login
U01038,2025-09-12,integration_used
U01038,2025-10-13,login
U01039,2025-08-08,integration_used
U01039,2025-07-29,report_created
U01039,2025-06-24,feature_used
U01039,2025-11-22,feature_used
U01039,2026-01-17,integration_used
U01040,2025-06-25,report_created
U01040,2025-06-11,integration_used
U01040,2025-04-09,feature_used
U01041,2025-07-18,integration_used
U01041,2025-10-02,feature_used
U01041,2025-09-30,report_created
U01042,2025-10-06,login
U01042,2025-09-27,login
U01042,2025-10-27,feature_used
U01043,2026-04-13,support_ticket
U01043,2026-06-21,feature_used
U01043,2025-12-07,report_created
U01044,2025-12-03,report_created
U01044,2026-02-11,feature_used
U01044,2025-12-07,feature_used
U01045,2026-02-21,integration_used
U01045,2026-03-29,report_created
U01045,2026-04-18,login
U01045,2026-05-03,integration_used
U01046,2025-10-21,support_ticket
U01046,2026-02-12,report_created
U01046,2026-03-30,support_ticket
U01047,2025-07-07,feature_used
U01047,2025-06-23,login
U01047,2025-04-19,feature_used
U01047,2025-08-01,feature_used
U01047,2025-02-27,login
U01048,2025-11-30,feature_used
U01048,2025-11-22,login
U01048,2025-07-07,integration_used
U01048,2026-01-30,login
U01049,2025-04-06,integration_used
U01049,2025-06-21,feature_used
U01049,2025-05-11,login
U01050,2025-07-04,feature_used
U01050,2025-09-19,login
U01050,2025-05-08,login
U01051,2025-10-12,login
U01051,2026-02-02,login
U01051,2025-10-23,feature_used
U01052,2026-01-11,integration_used
U01052,2025-10-27,support_ticket
U01052,2025-08-20,support_ticket
U01052,2025-08-04,report_created
U01053,2025-11-24,report_created
U01053,2025-06-13,login
U01053,2025-11-11,login
U01054,2026-07-21,feature_used
U01054,2026-05-15,report_created
U01054,2026-04-08,support_ticket
U01055,2025-10-29,login
U01055,2025-11-28,feature_used
U01055,2025-11-05,login
U01056,2026-06-04,login
U01056,2025-12-16,report_created
U01056,2026-05-16,feature_used
U01057,2025-05-04,feature_used
U01057,2025-04-29,feature_used
U01057,2026-01-11,integration_used
U01058,2026-01-05,feature_used
U01058,2025-11-24,login
U01058,2025-04-14,support_ticket
U01059,2025-11-23,feature_used
U01059,2025-07-30,login
U01059,2025-09-20,integration_used
U01060,2025-11-21,login
U01060,2025-11-16,integration_used
U01060,2025-10-14,report_created
U01061,2025-03-23,feature_used
U01061,2025-05-09,feature_used
U01061,2025-04-14,feature_used
U01061,2025-04-06,feature_used
U01062,2026-04-18,login
U01062,2026-04-15,feature_used
U01062,2025-11-06,support_ticket
U01063,2025-05-11,feature_used
U01063,2025-08-06,feature_used
U01063,2025-08-11,feature_used
U01064,2026-01-07,login
U01064,2025-11-02,report_created
U01064,2025-12-07,feature_used
U01065,2025-09-11,support_ticket
U01065,2025-11-09,report_created
U01065,2025-10-16,report_created
U01065,2026-01-26,report_created
U01066,2025-12-16,login
U01066,2025-10-16,support_ticket
U01066,2025-11-21,login
U01067,2025-08-06,login
U01067,2025-09-01,report_created
U01067,2025-08-16,feature_used
U01068,2026-03-13,login
U01068,2025-11-20,integration_used
U01068,2026-05-26,integration_used
U01068,2025-12-26,support_ticket
U01069,2025-05-05,integration_used
U01069,2025-03-07,support_ticket
U01069,2025-08-25,login
U01069,2025-07-15,login
U01070,2026-03-21,login
U01070,2025-08-19,support_ticket
U01070,2026-01-11,login
U01070,2025-08-15,report_created
U01071,2025-07-03,login
U01071,2025-06-27,feature_used
U01071,2025-07-21,feature_used
U01072,2025-05-14,support_ticket
U01072,2026-01-01,support_ticket
U01072,2025-03-15,login
U01072,2025-11-27,login
U01073,2025-03-23,support_ticket
U01073,2025-03-20,report_created
U01073,2025-04-13,login
U01074,2025-06-12,feature_used
U01074,2025-12-07,login
U01074,2025-12-11,support_ticket
U01075,2025-12-03,feature_used
U01075,2025-09-12,feature_used
U01075,2026-04-04,login
U01076,2025-05-25,login
U01076,2025-06-03,report_created
U01076,2025-05-13,feature_used
U01077,2025-05-21,login
U01077,2025-03-03,report_created
U01077,2025-02-27,feature_used
U01077,2025-03-30,support_ticket
U01078,2025-10-18,feature_used
U01078,2026-04-01,support_ticket
U01078,2026-05-05,feature_used
U01079,2025-04-12,support_ticket
U01079,2025-05-05,report_created
U01079,2025-05-30,feature_used
U01080,2025-12-31,login
U01080,2026-06-09,login
U01080,2026-02-01,feature_used
U01081,2026-02-08,report_created
U01081,2025-11-19,integration_used
U01081,2025-06-20,login
U01081,2026-01-30,feature_used
U01082,2025-09-23,login
U01082,2025-07-23,support_ticket
U01082,2025-10-18,support_ticket
U01083,2025-10-30,feature_used
U01083,2025-11-14,feature_used
U01083,2025-10-03,feature_used
U01083,2025-04-22,report_created
U01084,2026-03-09,login
U01084,2025-10-10,feature_used
U01084,2026-02-03,feature_used
U01084,2025-09-22,login
U01084,2026-05-16,feature_used
U01084,2025-11-15,feature_used
U01085,2025-02-15,login
U01085,2025-03-28,feature_used
U01085,2025-06-13,feature_used
U01086,2025-10-17,login
U01086,2026-03-07,feature_used
U01086,2025-09-10,login
U01086,2026-03-08,feature_used
U01087,2026-04-05,login
U01087,2025-12-27,feature_used
U01087,2025-09-18,feature_used
U01088,2025-05-03,login
U01088,2025-01-30,integration_used
U01088,2025-06-04,report_created
U01089,2025-10-12,report_created
U01089,2026-01-01,report_created
U01089,2025-11-29,report_created
U01089,2026-01-13,feature_used
U01090,2026-02-27,login
U01090,2025-12-17,feature_used
U01090,2025-08-20,feature_used
U01091,2025-05-22,login
U01091,2025-06-28,login
U01091,2025-02-27,login
U01092,2025-10-21,login
U01092,2025-11-22,report_created
U01092,2025-08-25,login
U01093,2025-05-10,login
U01093,2025-09-14,feature_used
U01093,2025-02-27,integration_used
U01093,2025-04-01,report_created
U01094,2025-03-03,feature_used
U01094,2025-03-25,feature_used
U01094,2025-03-16,report_created
U01095,2026-01-20,integration_used
U01095,2025-11-18,login
U01095,2025-09-19,feature_used
U01096,2025-06-12,feature_used
U01096,2025-07-26,support_ticket
U01096,2025-06-01,report_created
U01096,2025-09-11,feature_used
U01097,2026-03-05,login
U01097,2026-03-31,feature_used
U01097,2026-05-18,report_created
U01098,2025-07-24,login
U01098,2025-10-10,feature_used
U01098,2026-02-10,feature_used
U01099,2025-05-10,support_ticket
U01099,2025-06-27,support_ticket
U01099,2025-05-28,login
U01100,2026-03-26,feature_used
U01100,2025-10-04,feature_used
U01100,2026-04-03,report_created
U01100,2026-04-27,support_ticket
U01101,2025-04-17,integration_used
U01101,2025-02-17,login
U01101,2025-04-15,login
U01101,2025-01-16,feature_used
U01102,2025-11-14,integration_used
U01102,2026-03-04,login
U01102,2026-03-22,report_created
U01103,2025-05-02,integration_used
U01103,2025-08-08,feature_used
U01103,2025-02-21,report_created
U01104,2025-04-30,login
U01104,2025-06-26,feature_used
U01104,2025-02-20,integration_used
U01105,2025-05-24,login
U01105,2025-05-06,login
U01105,2025-02-09,feature_used
U01106,2025-08-16,login
U01106,2025-08-26,support_ticket
U01106,2025-08-24,login
U01107,2025-11-16,login
U01107,2025-11-24,integration_used
U01107,2025-11-19,integration_used
U01108,2025-10-09,report_created
U01108,2026-04-20,login
U01108,2025-10-07,integration_used
U01109,2025-02-23,report_created
U01109,2025-02-07,feature_used
U01109,2025-02-16,integration_used
U01110,2026-01-03,feature_used
U01110,2026-03-13,feature_used
U01110,2025-08-16,feature_used
U01111,2026-04-01,feature_used
U01111,2026-02-15,login
U01111,2026-04-19,report_created
U01111,2026-05-26,login
U01112,2026-03-17,feature_used
U01112,2025-12-31,feature_used
U01112,2026-06-22,feature_used
U01113,2025-04-19,integration_used
U01113,2025-05-30,feature_used
U01113,2025-08-08,feature_used
U01114,2025-07-12,feature_used
U01114,2025-08-11,login
U01114,2025-07-29,feature_used
U01114,2025-07-16,support_ticket
U01114,2025-08-01,report_created
U01115,2025-09-19,report_created
U01115,2025-04-16,feature_used
U01115,2025-06-07,login
U01116,2025-03-23,feature_used
U01116,2025-04-08,login
U01116,2025-04-14,login
U01117,2026-07-31,report_created
U01117,2026-03-27,report_created
U01117,2026-05-25,report_created
U01117,2025-10-24,support_ticket
U01118,2025-11-25,login
U01118,2025-11-05,feature_used
U01118,2025-11-24,feature_used
U01118,2026-05-05,report_created
U01118,2025-07-23,feature_used
U01119,2025-06-08,login
U01119,2025-09-17,login
U01119,2025-06-11,report_created
U01120,2025-06-20,report_created
U01120,2025-10-15,login
U01120,2025-08-22,report_created
U01120,2025-09-07,feature_used
U01120,2025-11-09,login
U01120,2025-10-07,login
U01121,2025-06-15,login
U01121,2025-10-14,feature_used
U01121,2025-08-02,support_ticket
U01122,2026-06-10,feature_used
U01122,2026-03-03,login
U01122,2026-01-15,report_created
U01123,2025-08-19,report_created
U01123,2026-03-01,login
U01123,2025-12-20,integration_used
U01124,2026-01-14,report_created
U01124,2025-06-07,login
U01124,2025-11-21,login
U01125,2026-04-22,login
U01125,2026-03-22,integration_used
U01125,2025-11-12,login
U01126,2025-05-22,report_created
U01126,2025-05-10,login
U01126,2025-05-03,login
U01127,2025-07-02,feature_used
U01127,2025-07-02,feature_used
U01127,2025-07-01,support_ticket
U01127,2025-07-09,feature_used
U01127,2025-05-29,login
U01128,2026-07-11,feature_used
U01128,2025-12-23,feature_used
U01128,2026-05-16,login
U01128,2025-11-25,feature_used
U01128,2026-04-20,login
U01129,2026-02-16,login
U01129,2026-03-06,feature_used
U01129,2026-02-20,support_ticket
U01130,2025-05-16,login
U01130,2025-05-21,login
U01130,2025-06-04,feature_used
U01131,2025-10-07,support_ticket
U01131,2026-01-04,integration_used
U01131,2025-09-12,feature_used
U01132,2026-01-01,feature_used
U01132,2025-09-06,feature_used
U01132,2026-02-28,login
U01132,2026-01-30,login
U01133,2025-08-29,integration_used
U01133,2025-09-08,login
U01133,2025-04-28,login
U01134,2025-10-28,support_ticket
U01134,2025-10-24,report_created
U01134,2025-10-26,support_ticket
U01134,2025-11-29,feature_used
U01135,2026-01-06,feature_used
U01135,2025-09-22,feature_used
U01135,2025-09-29,feature_used
U01136,2025-08-10,support_ticket
U01136,2025-09-20,feature_used
U01136,2025-07-24,feature_used
U01137,2025-04-19,feature_used
U01137,2025-01-18,login
U01137,2025-07-10,login
U01137,2025-03-06,support_ticket
U01138,2026-01-20,feature_used
U01138,2025-12-04,support_ticket
U01138,2026-05-26,feature_used
U01139,2025-09-29,login
U01139,2025-08-12,login
U01139,2025-06-11,support_ticket
U01140,2025-10-08,feature_used
U01140,2025-11-04,feature_used
U01140,2026-01-01,login
U01141,2025-04-24,login
U01141,2026-01-01,support_ticket
U01141,2025-10-14,login
U01141,2025-12-09,report_created
U01141,2025-09-10,integration_used
U01142,2025-12-20,support_ticket
U01142,2025-10-22,report_created
U01142,2026-04-10,login
U01143,2025-05-02,feature_used
U01143,2025-10-21,report_created
U01143,2025-09-23,support_ticket
U01143,2025-09-29,report_created
U01144,2025-12-24,feature_used
U01144,2026-03-21,login
U01144,2026-03-24,feature_used
U01145,2025-12-18,support_ticket
U01145,2026-01-11,report_created
U01145,2026-01-13,integration_used
U01145,2026-01-31,report_created
U01145,2026-05-15,support_ticket
U01145,2025-09-07,report_created
