user_id,signup_date,plan_tier,region,acquisition_channel,company_segment,monthly_logins,features_used,support_tickets,team_size,api_adopted,churned,churn_date,monthly_price,acquisition_cost,estimated_ltv
U01684,2025-05-18,Free,India,Partner,Mid-Market,7,3,0,5,0,1,2025-07-19,0,55.5,0
U01685,2025-01-07,Business,US,Paid Search,SMB,11,12,1,14,1,0,,249,117.77,2241
U01686,2025-01-20,Pro,UK,Organic,SMB,13,6,1,12,0,0,,79,32.86,711
U01687,2025-08-15,Pro,Canada,Paid Search,Startup,15,7,2,2,0,1,2026-05-03,79,113.75,711
U01688,2025-02-27,Pro,US,Organic,Startup,7,9,3,5,0,0,,79,30.43,711
U01689,2025-01-31,Pro,US,Referral,SMB,10,8,3,3,0,0,,79,30.99,948
U01690,2025-07-28,Free,Germany,Organic,SMB,6,4,0,1,0,0,,0,27.56,0
U01691,2025-02-17,Pro,India,Paid Search,SMB,11,7,1,6,1,0,,79,82.61,869
U01692,2025-09-25,Free,Australia,Content,SMB,11,2,2,3,1,1,2026-04-13,0,28.07,0
U01693,2025-04-04,Free,Canada,Organic,SMB,13,4,2,3,0,0,,0,28.96,0
U01694,2025-05-25,Free,India,Organic,SMB,8,4,1,2,0,0,,0,55.67,0
U01695,2025-05-11,Business,US,Organic,Mid-Market,9,11,1,8,1,0,,249,45.9,3486
U01696,2025-04-28,Free,US,Referral,Mid-Market,11,1,0,4,0,0,,0,44.3,0
U01697,2025-07-04,Free,Canada,Content,Mid-Market,13,1,3,2,0,1,2025-12-16,0,33.94,0
U01698,2025-09-08,Free,India,Organic,SMB,9,3,3,1,0,0,,0,40.79,0
U01699,2025-03-15,Pro,US,Paid Search,Startup,12,8,1,5,0,0,,79,101.95,1027
U01700,2025-01-13,Pro,US,Partner,SMB,9,5,1,4,0,0,,79,78.63,1106
U01701,2025-08-07,Pro,UK,Content,Mid-Market,19,6,3,8,0,0,,79,35.04,1106
U01702,2025-06-29,Pro,India,Content,Startup,15,5,1,7,0,0,,79,30.22,790
U01703,2025-05-15,Business,India,Referral,SMB,19,8,1,10,1,0,,249,34.5,2988
U01704,2025-10-19,Free,US,Paid Search,Startup,10,5,2,1,0,1,2026-02-10,0,49.62,0
U01705,2025-04-12,Pro,US,Referral,SMB,13,6,1,5,1,0,,79,18.97,948
U01706,2025-05-10,Free,Germany,Content,SMB,9,3,1,2,0,0,,0,35.83,0
U01707,2025-09-16,Pro,US,Organic,Startup,8,4,1,3,0,1,2026-04-12,79,45.1,553
U01708,2025-04-01,Free,India,Paid Search,Startup,11,5,0,2,0,0,,0,134.92,0
U01709,2025-10-25,Free,US,Partner,Startup,3,1,1,4,0,0,,0,86.04,0
U01710,2025-04-22,Pro,India,Content,SMB,12,6,0,3,0,0,,79,9.45,1106
U01711,2025-08-09,Free,US,Organic,Startup,10,2,2,3,0,1,2026-04-09,0,26.97,0
U01712,2025-06-22,Free,Germany,Paid Search,SMB,4,1,0,2,0,0,,0,113.89,0
U01713,2025-08-22,Business,US,Organic,SMB,11,8,1,13,1,0,,249,36.32,2988
U01714,2025-09-22,Business,Germany,Partner,Startup,18,8,1,7,1,0,,249,55.21,2241
U01715,2025-02-16,Free,UK,Referral,SMB,5,2,1,4,0,1,2025-09-17,0,30.32,0
U01716,2025-08-07,Free,India,Paid Search,Mid-Market,8,1,2,2,0,1,2025-09-11,0,97.44,0
U01717,2025-05-06,Free,India,Referral,Startup,8,5,0,2,0,1,2025-09-12,0,29.25,0
U01718,2025-04-13,Free,Australia,Organic,Enterprise,8,3,1,3,0,1,2025-07-30,0,43.27,0
U01719,2025-08-18,Free,India,Referral,Mid-Market,14,1,1,2,0,0,,0,28.38,0
U01720,2025-04-25,Pro,Germany,Paid Search,Enterprise,14,6,1,2,0,0,,79,108.83,948
U01721,2025-02-19,Pro,Germany,Referral,Startup,9,5,1,8,0,0,,79,54.91,711
U01722,2025-07-10,Free,Germany,Content,SMB,11,1,0,3,0,0,,0,35.14,0
U01723,2025-10-12,Free,Canada,Content,Startup,8,4,0,3,0,0,,0,26.3,0
U01724,2025-07-08,Free,US,Partner,SMB,13,4,4,3,0,0,,0,67.82,0
U01725,2025-04-05,Free,India,Referral,Startup,9,5,1,2,0,1,2025-07-31,0,45.83,0
U01726,2025-02-04,Free,India,Paid Search,Startup,6,3,0,2,0,0,,0,84.09,0
U01727,2025-03-20,Free,UK,Organic,SMB,8,5,1,2,0,0,,0,43.88,0
U01728,2025-06-23,Business,Canada,Organic,Startup,15,8,0,4,0,0,,249,37.17,3237
U01729,2025-03-22,Free,Canada,Content,SMB,11,1,1,3,0,0,,0,26.91,0
U01730,2025-08-13,Free,US,Referral,Enterprise,6,3,0,3,0,0,,0,40.23,0
U01731,2025-04-22,Pro,India,Organic,SMB,15,5,3,3,0,0,,79,27.04,948
U01732,2025-02-08,Free,Canada,Referral,SMB,5,6,1,1,1,0,,0,36.75,0
U01733,2025-07-14,Free,India,Organic,Mid-Market,19,2,0,3,0,1,2026-01-11,0,28.42,0
U01734,2025-08-21,Free,Germany,Content,SMB,4,4,1,1,0,0,,0,25.41,0
U01735,2025-09-24,Pro,US,Organic,Startup,11,5,1,5,1,0,,79,38.58,1027
U01736,2025-02-14,Free,Germany,Organic,Startup,5,6,0,2,0,0,,0,33.9,0
U01737,2025-08-31,Pro,UK,Organic,Mid-Market,14,8,1,7,0,0,,79,47.3,869
U01738,2025-01-26,Free,Australia,Referral,Mid-Market,6,5,2,3,0,0,,0,40.43,0
U01739,2025-10-07,Free,India,Organic,Startup,6,4,2,2,0,0,,0,31.54,0
U01740,2025-06-17,Free,US,Content,Mid-Market,8,5,1,1,0,0,,0,36.0,0
U01741,2025-02-18,Free,India,Organic,Mid-Market,10,6,0,3,0,0,,0,48.06,0
U01742,2025-08-23,Pro,US,Content,SMB,10,4,2,4,1,0,,79,45.81,790
U01743,2025-08-31,Business,UK,Partner,Startup,17,9,0,6,1,0,,249,39.22,2988
U01744,2025-07-04,Free,UK,Paid Search,SMB,17,1,1,2,0,1,2025-08-15,0,93.09,0
U01745,2025-05-15,Pro,UK,Organic,Mid-Market,16,7,2,2,0,0,,79,40.77,948
U01746,2025-07-02,Pro,US,Organic,SMB,18,1,0,7,0,1,2026-05-24,79,18.47,869
U01747,2025-08-17,Business,US,Partner,Enterprise,15,10,1,4,0,0,,249,101.92,2490
U01748,2025-01-28,Pro,Australia,Partner,SMB,9,11,2,7,0,0,,79,63.65,1106
U01749,2025-01-04,Pro,US,Content,SMB,15,7,0,3,1,0,,79,41.16,948
U01750,2025-06-23,Free,India,Organic,Startup,8,1,1,3,0,1,2025-07-26,0,17.05,0
U01751,2025-09-08,Free,US,Organic,Startup,9,1,2,4,0,1,2025-12-29,0,44.01,0
U01752,2025-06-04,Pro,India,Organic,SMB,12,8,2,3,0,0,,79,47.93,1027
U01753,2025-01-06,Free,India,Paid Search,SMB,5,4,1,1,0,1,2025-08-08,0,87.35,0
U01754,2025-01-05,Business,US,Paid Search,SMB,20,13,1,8,0,1,2025-11-10,249,71.95,2490
U01755,2025-07-01,Free,US,Paid Search,SMB,9,3,1,2,0,1,2026-02-27,0,113.02,0
U01756,2025-08-18,Free,US,Paid Search,SMB,12,6,0,1,0,1,2026-03-26,0,75.17,0
U01757,2025-06-10,Business,Germany,Referral,Startup,21,9,0,5,0,0,,249,45.11,2490
U01758,2025-03-07,Pro,India,Paid Search,Enterprise,9,9,2,7,0,0,,79,123.39,632
U01759,2025-03-20,Free,India,Content,SMB,10,3,0,3,0,1,2025-12-18,0,38.24,0
U01760,2025-05-20,Free,US,Organic,Startup,11,2,2,2,0,0,,0,30.28,0
U01761,2025-02-11,Free,US,Referral,Enterprise,10,3,2,4,0,0,,0,40.14,0
U01762,2025-05-18,Business,India,Organic,Startup,14,6,1,5,1,0,,249,30.39,2988
U01763,2025-02-17,Free,US,Organic,SMB,6,1,1,5,0,0,,0,40.17,0
U01764,2025-07-24,Pro,Australia,Paid Search,Mid-Market,14,8,1,4,0,0,,79,53.73,869
U01765,2025-08-08,Pro,UK,Referral,SMB,9,6,3,3,0,1,2025-11-11,79,34.64,237
U01766,2025-09-16,Free,Canada,Partner,Mid-Market,10,1,0,7,0,0,,0,79.23,0
U01767,2025-03-02,Pro,US,Referral,Startup,19,8,2,7,1,0,,79,42.62,790
U01768,2025-08-23,Free,US,Organic,SMB,8,5,0,1,0,0,,0,49.06,0
U01769,2025-09-05,Pro,Canada,Organic,SMB,19,6,3,7,0,0,,79,35.92,790
U01770,2025-03-05,Free,Germany,Partner,Startup,5,6,2,2,0,1,2025-07-15,0,86.67,0
U01771,2025-09-24,Free,India,Partner,Mid-Market,3,2,0,1,0,1,2025-12-28,0,62.18,0
U01772,2025-03-10,Pro,UK,Referral,Enterprise,12,5,1,10,0,0,,79,38.46,1106
U01773,2025-03-27,Free,UK,Content,Mid-Market,10,1,0,2,0,1,2026-01-14,0,43.14,0
U01774,2025-05-09,Pro,India,Organic,SMB,11,7,0,6,0,0,,79,20.67,869
U01775,2025-09-02,Business,US,Paid Search,SMB,18,9,0,8,1,0,,249,104.64,3237
U01776,2025-04-20,Pro,US,Organic,SMB,15,6,3,4,0,0,,79,38.35,1106
U01777,2025-08-30,Free,Germany,Paid Search,Mid-Market,4,4,1,3,1,0,,0,109.77,0
U01778,2025-08-04,Free,India,Paid Search,Enterprise,10,4,0,5,0,0,,0,80.87,0
U01779,2025-06-24,Pro,India,Partner,Startup,5,3,0,7,0,0,,79,91.64,948
U01780,2025-06-14,Pro,US,Content,Startup,11,10,2,2,0,1,2025-11-05,79,47.92,395
U01781,2025-05-29,Free,India,Referral,Mid-Market,10,3,2,2,0,0,,0,35.19,0
U01782,2025-05-16,Free,UK,Organic,Mid-Market,6,5,1,3,0,0,,0,29.47,0
U01783,2025-04-02,Free,UK,Referral,SMB,8,4,2,3,0,1,2025-07-19,0,30.5,0
U01784,2025-07-01,Free,US,Referral,SMB,5,4,3,1,0,1,2025-11-05,0,22.45,0
U01785,2025-01-17,Free,US,Partner,Startup,9,5,1,3,0,0,,0,58.04,0
U01786,2025-04-25,Business,India,Organic,SMB,8,9,0,9,0,1,2025-09-11,249,29.18,1245
U01787,2025-05-15,Free,Australia,Partner,Mid-Market,14,1,3,2,0,1,2025-07-20,0,71.47,0
U01788,2025-09-15,Free,UK,Organic,Startup,4,5,4,1,0,0,,0,36.04,0
U01789,2025-09-25,Free,US,Organic,Startup,11,2,2,1,0,0,,0,42.83,0
U01790,2025-08-13,Pro,US,Paid Search,SMB,12,7,0,5,1,0,,79,102.3,1106
U01791,2025-02-23,Business,UK,Organic,Startup,9,10,0,7,0,0,,249,46.11,3486
U01792,2025-08-27,Free,US,Organic,Mid-Market,5,1,1,4,0,0,,0,42.0,0
U01793,2025-08-25,Free,Canada,Content,SMB,9,4,3,2,0,0,,0,8.99,0
U01794,2025-10-25,Pro,UK,Partner,Enterprise,9,2,2,1,1,1,2026-06-25,79,82.59,632
U01795,2025-07-01,Free,US,Referral,SMB,11,4,0,1,0,0,,0,28.09,0
U01796,2025-07-26,Free,India,Paid Search,Startup,13,4,1,3,0,0,,0,93.54,0
U01797,2025-04-05,Free,US,Partner,Enterprise,2,2,3,3,0,0,,0,48.67,0
U01798,2025-07-15,Free,US,Paid Search,SMB,6,6,0,2,0,1,2026-05-19,0,94.27,0
U01799,2025-05-31,Free,India,Organic,Startup,7,3,1,1,0,0,,0,39.98,0
U01800,2025-08-18,Business,US,Referral,SMB,18,8,2,7,1,1,2026-01-31,249,37.35,1494
U01801,2025-01-18,Free,US,Content,Startup,11,4,1,1,0,0,,0,43.02,0
U01802,2025-07-09,Pro,India,Paid Search,Startup,9,6,2,6,1,0,,79,85.22,948
U01803,2025-06-26,Free,Australia,Paid Search,Enterprise,8,4,2,3,0,0,,0,104.06,0
U01804,2025-10-14,Free,Australia,Partner,Mid-Market,5,3,0,1,0,1,2026-05-10,0,59.17,0
U01805,2025-10-25,Pro,Germany,Paid Search,SMB,16,7,1,9,0,0,,79,110.69,948
U01806,2025-05-02,Pro,US,Paid Search,SMB,17,7,1,7,1,0,,79,95.07,1106
U01807,2025-06-07,Free,Germany,Paid Search,SMB,11,1,0,5,0,1,2025-08-18,0,73.56,0
U01808,2025-04-21,Pro,US,Organic,Startup,11,5,3,3,0,0,,79,30.43,790
U01809,2025-01-15,Free,India,Partner,SMB,14,1,1,3,0,1,2025-06-15,0,61.44,0
U01810,2025-01-26,Free,Canada,Paid Search,SMB,5,2,2,1,0,1,2025-08-30,0,133.89,0
U01811,2025-01-28,Pro,US,Organic,Startup,12,5,3,3,0,1,2025-12-03,79,60.76,790
U01812,2025-10-10,Free,US,Paid Search,Startup,5,5,0,1,0,1,2026-05-08,0,70.89,0
U01813,2025-05-05,Business,Australia,Organic,Mid-Market,14,13,0,8,1,0,,249,38.94,3237
U01814,2025-01-25,Free,India,Paid Search,Startup,8,5,1,2,0,0,,0,77.51,0
U01815,2025-03-24,Pro,US,Content,Mid-Market,17,5,1,3,0,0,,79,47.31,869
U01816,2025-10-01,Free,US,Paid Search,Mid-Market,7,5,1,3,0,1,2026-04-16,0,61.11,0
U01817,2025-08-13,Business,US,Referral,SMB,13,3,1,7,0,0,,249,35.68,2739
U01818,2025-04-17,Business,US,Partner,Mid-Market,20,11,0,13,1,0,,249,65.98,2739
U01819,2025-04-15,Free,US,Paid Search,SMB,8,1,2,2,0,0,,0,75.19,0
U01820,2025-10-25,Free,Australia,Paid Search,Mid-Market,9,2,3,3,0,1,2026-09-04,0,92.07,0
U01821,2025-05-06,Pro,Canada,Organic,SMB,12,3,0,4,1,0,,79,30.91,711
U01822,2025-02-09,Free,US,Content,Mid-Market,8,1,2,1,0,1,2025-12-12,0,47.15,0
U01823,2025-07-21,Free,UK,Organic,Startup,4,5,1,4,0,0,,0,45.37,0
U01824,2025-03-14,Pro,India,Referral,SMB,10,2,2,6,1,0,,79,38.43,948
U01825,2025-07-10,Free,Canada,Organic,SMB,6,4,3,2,0,0,,0,32.04,0
U01826,2025-08-26,Free,Germany,Organic,SMB,7,4,0,3,1,0,,0,34.39,0
U01827,2025-06-20,Free,US,Referral,SMB,7,1,2,4,1,1,2025-09-03,0,35.62,0
U01828,2025-04-27,Free,India,Partner,Mid-Market,5,3,1,1,0,0,,0,70.68,0
U01829,2025-07-03,Pro,India,Referral,SMB,11,8,2,4,0,0,,79,33.19,1027
U01830,2025-05-13,Business,India,Organic,Enterprise,12,10,2,11,0,0,,249,61.06,2739
U01831,2025-07-01,Free,Australia,Partner,SMB,8,6,0,2,0,0,,0,58.21,0
U01832,2025-03-02,Pro,US,Paid Search,SMB,14,6,2,3,1,0,,79,84.11,1027
U01833,2025-08-17,Pro,UK,Paid Search,Startup,14,7,1,3,0,1,2026-05-12,79,77.49,711
U01834,2025-02-16,Free,UK,Referral,SMB,10,3,0,2,0,1,2025-04-10,0,27.2,0
U01835,2025-03-27,Pro,US,Content,SMB,9,8,1,4,1,0,,79,29.32,711
U01836,2025-09-15,Free,Canada,Referral,Startup,4,4,0,3,0,1,2026-03-24,0,27.79,0
U01837,2025-06-09,Free,India,Paid Search,SMB,7,2,0,2,0,0,,0,100.54,0
U01838,2025-06-27,Pro,India,Organic,Startup,14,7,1,6,1,0,,79,30.57,790
U01839,2025-07-26,Free,India,Organic,Startup,18,6,1,1,0,0,,0,43.01,0
U01840,2025-08-24,Free,UK,Partner,SMB,9,2,1,2,1,1,2025-11-21,0,86.87,0
U01841,2025-01-25,Free,US,Partner,SMB,9,5,1,2,0,0,,0,69.06,0
U01842,2025-04-20,Pro,UK,Referral,SMB,8,7,2,8,0,0,,79,29.33,632
U01843,2025-08-09,Pro,India,Organic,Mid-Market,19,5,0,4,0,0,,79,37.51,869
U01844,2025-05-27,Pro,US,Paid Search,Mid-Market,13,3,1,7,1,0,,79,103.07,869
U01845,2025-05-18,Business,India,Organic,Startup,11,8,2,8,0,0,,249,50.11,2988
U01846,2025-10-02,Free,India,Paid Search,Mid-Market,10,1,1,4,0,1,2026-01-25,0,73.23,0
U01847,2025-10-17,Pro,US,Organic,Mid-Market,23,6,2,4,1,0,,79,25.08,948
U01848,2025-09-29,Free,US,Organic,SMB,10,4,2,2,0,1,2026-08-11,0,44.43,0
U01849,2025-01-16,Pro,India,Content,Startup,13,7,0,1,1,0,,79,35.8,948
U01850,2025-06-28,Pro,Germany,Referral,Startup,10,8,2,4,1,0,,79,25.11,711
U01851,2025-02-10,Free,US,Organic,SMB,11,5,1,2,0,0,,0,35.42,0
U01852,2025-07-24,Business,UK,Content,Startup,16,5,1,6,1,0,,249,25.76,3237
U01853,2025-03-16,Business,India,Partner,Startup,17,8,0,8,1,0,,249,86.84,3237
U01854,2025-01-23,Pro,Germany,Organic,Enterprise,7,7,0,4,0,0,,79,32.19,869
U01855,2025-07-15,Free,US,Content,Startup,8,1,3,1,0,0,,0,24.73,0
U01856,2025-04-14,Free,Germany,Organic,Enterprise,9,4,1,2,0,0,,0,31.67,0
U01857,2025-10-06,Free,India,Paid Search,Mid-Market,6,5,2,2,0,1,2026-01-01,0,109.01,0
U01858,2025-06-20,Pro,US,Partner,SMB,8,7,1,1,0,0,,79,63.86,632
U01859,2025-01-31,Free,India,Referral,SMB,7,1,1,3,0,1,2025-08-20,0,41.86,0
U01860,2025-05-13,Free,US,Partner,SMB,3,7,1,1,0,0,,0,85.16,0
U01861,2025-09-08,Free,India,Paid Search,SMB,10,1,2,2,0,1,2026-01-14,0,100.88,0
U01862,2025-04-03,Free,India,Content,SMB,10,4,1,3,0,0,,0,28.46,0
U01863,2025-07-20,Free,US,Content,SMB,9,4,3,2,0,0,,0,5.0,0
U01864,2025-07-30,Free,Canada,Paid Search,Mid-Market,8,3,2,5,0,0,,0,102.49,0
U01865,2025-03-29,Free,Germany,Partner,Mid-Market,10,1,2,3,0,1,2025-10-19,0,53.19,0
U01866,2025-03-12,Free,Canada,Partner,Startup,9,6,2,2,0,0,,0,60.61,0
U01867,2025-08-11,Free,Australia,Referral,Startup,11,1,0,3,0,1,2026-02-20,0,35.89,0
U01868,2025-10-01,Business,UK,Organic,Startup,11,8,0,5,1,1,2026-01-29,249,53.57,996
U01869,2025-05-01,Business,UK,Partner,Startup,15,9,1,6,1,1,2025-09-06,249,46.85,996
U01870,2025-03-04,Pro,India,Content,Startup,14,7,0,5,0,0,,79,35.28,948
U01871,2025-06-06,Free,US,Organic,SMB,8,1,4,1,0,0,,0,35.61,0
U01872,2025-08-04,Pro,US,Organic,Mid-Market,11,6,1,4,1,0,,79,38.08,711
U01873,2025-06-28,Pro,Germany,Content,Mid-Market,6,8,1,4,0,1,2026-01-09,79,37.88,474
U01874,2025-05-29,Pro,UK,Organic,Startup,13,9,2,5,0,0,,79,11.21,948
U01875,2025-03-01,Pro,India,Referral,Mid-Market,9,10,3,5,0,0,,79,28.43,1106
U01876,2025-08-08,Free,US,Content,Startup,10,4,4,2,0,1,2026-02-17,0,40.61,0
U01877,2025-06-18,Pro,India,Organic,SMB,11,6,0,3,0,0,,79,44.24,1027
U01878,2025-05-02,Free,India,Content,Mid-Market,14,3,0,2,0,1,2025-08-08,0,16.95,0
U01879,2025-07-18,Free,US,Paid Search,SMB,7,5,2,4,0,0,,0,155.06,0
U01880,2025-04-17,Pro,US,Organic,SMB,14,6,2,4,1,0,,79,32.24,711
U01881,2025-02-20,Free,UK,Paid Search,SMB,11,2,0,5,0,0,,0,96.47,0
U01882,2025-07-13,Pro,UK,Paid Search,SMB,12,5,1,2,0,0,,79,105.08,790
U01883,2025-03-23,Pro,India,Partner,SMB,7,6,0,4,0,0,,79,68.01,1027
U01884,2025-10-16,Free,India,Referral,Mid-Market,11,7,1,3,0,0,,0,29.12,0
U01885,2025-04-08,Free,US,Organic,SMB,10,5,2,2,0,0,,0,28.81,0
U01886,2025-07-26,Free,US,Organic,SMB,7,2,1,3,0,1,2025-12-17,0,28.65,0
U01887,2025-02-28,Business,Australia,Content,SMB,20,9,1,14,1,0,,249,24.33,2490
U01888,2025-01-05,Free,India,Organic,Startup,10,1,0,2,0,1,2025-03-14,0,25.35,0
U01889,2025-10-23,Free,India,Organic,Startup,11,5,2,3,0,1,2026-04-19,0,42.16,0
U01890,2025-01-10,Pro,Germany,Paid Search,Startup,14,7,0,7,1,0,,79,71.85,869
U01891,2025-01-02,Free,Australia,Organic,Mid-Market,11,5,0,3,0,0,,0,45.59,0
U01892,2025-03-05,Free,India,Content,SMB,9,3,1,1,0,1,2025-08-11,0,28.53,0
U01893,2025-01-24,Free,India,Content,Startup,7,4,2,4,0,0,,0,31.42,0
U01894,2025-04-16,Pro,India,Organic,Startup,18,10,0,5,1,0,,79,57.21,632
U01895,2025-08-16,Pro,US,Organic,Mid-Market,14,8,2,3,0,0,,79,40.0,1027
U01896,2025-02-17,Business,India,Referral,Enterprise,10,8,0,11,0,0,,249,24.64,2988
U01897,2025-10-27,Pro,Canada,Referral,Startup,11,3,1,6,0,1,2026-09-16,79,25.79,869
U01898,2025-10-14,Pro,US,Content,Mid-Market,7,6,0,2,0,1,2026-01-19,79,38.21,237
U01899,2025-04-29,Free,Germany,Content,SMB,13,2,0,3,0,1,2025-06-02,0,28.53,0
U01900,2025-03-21,Pro,Germany,Paid Search,Startup,6,4,0,2,1,0,,79,76.04,711
U01901,2025-01-31,Free,Australia,Content,Startup,14,6,2,4,0,0,,0,26.81,0
U01902,2025-05-18,Business,India,Partner,Mid-Market,13,11,0,4,1,0,,249,70.74,2241
U01903,2025-06-18,Pro,India,Partner,Mid-Market,14,6,1,3,0,0,,79,80.73,1027
U01904,2025-02-12,Free,India,Organic,SMB,7,3,1,2,0,0,,0,31.09,0
U01905,2025-10-18,Free,US,Organic,SMB,9,2,1,1,0,0,,0,47.08,0
U01906,2025-04-02,Free,UK,Referral,Startup,6,3,0,2,0,0,,0,43.65,0
U01907,2025-06-30,Pro,Canada,Organic,Mid-Market,11,7,0,6,0,0,,79,34.13,790
U01908,2025-06-13,Pro,US,Partner,SMB,19,5,1,7,1,1,2025-12-28,79,73.59,553
U01909,2025-07-26,Free,UK,Organic,Startup,10,1,1,2,1,1,2026-01-30,0,31.44,0
U01910,2025-05-06,Pro,India,Content,Mid-Market,12,4,1,2,0,0,,79,23.73,711
U01911,2025-09-15,Free,India,Paid Search,Startup,8,8,0,1,0,0,,0,86.41,0
U01912,2025-01-27,Pro,US,Organic,Mid-Market,14,6,2,7,0,0,,79,52.47,869
U01913,2025-07-14,Free,US,Partner,SMB,10,3,0,4,0,1,2025-12-26,0,48.77,0
U01914,2025-08-13,Free,UK,Content,Mid-Market,10,4,2,4,0,1,2025-11-20,0,34.68,0
U01915,2025-08-22,Free,US,Organic,SMB,7,7,1,3,0,1,2025-12-18,0,23.91,0
U01916,2025-10-18,Free,Germany,Partner,Mid-Market,4,5,3,1,1,0,,0,53.56,0
U01917,2025-10-03,Business,Germany,Referral,SMB,17,8,0,10,1,0,,249,31.51,2739
U01918,2025-03-12,Pro,US,Organic,Startup,7,7,4,6,0,0,,79,37.02,948
U01919,2025-04-23,Business,US,Content,SMB,16,8,0,2,0,0,,249,45.61,2739
U01920,2025-03-08,Pro,Canada,Organic,SMB,10,4,2,7,0,0,,79,22.96,790
U01921,2025-02-01,Free,US,Referral,Mid-Market,9,5,0,2,0,0,,0,37.25,0
U01922,2025-08-15,Free,India,Partner,SMB,9,2,0,2,0,0,,0,85.72,0
U01923,2025-10-04,Pro,India,Content,SMB,6,7,1,5,0,0,,79,11.11,1106
U01924,2025-05-17,Business,US,Content,Enterprise,6,8,2,5,1,0,,249,28.47,2490
U01925,2025-09-28,Pro,Australia,Partner,Startup,16,4,3,3,1,0,,79,34.2,1106
U01926,2025-01-13,Pro,Germany,Referral,SMB,5,8,0,4,1,0,,79,33.08,790
U01927,2025-08-16,Free,India,Organic,SMB,5,4,1,1,0,0,,0,36.88,0
U01928,2025-01-15,Pro,US,Referral,Startup,13,8,2,4,1,1,2025-10-04,79,34.38,711
U01929,2025-07-10,Free,US,Organic,SMB,10,6,0,3,0,1,2026-03-29,0,34.82,0
U01930,2025-10-22,Free,Canada,Organic,SMB,10,7,1,1,0,1,2026-02-25,0,31.73,0
U01931,2025-04-29,Free,Australia,Content,SMB,6,3,1,1,1,0,,0,35.55,0
U01932,2025-08-06,Free,India,Organic,Startup,13,5,1,2,0,0,,0,26.46,0
U01933,2025-08-23,Free,India,Organic,SMB,13,1,1,2,0,0,,0,27.19,0
U01934,2025-06-04,Free,Germany,Content,Mid-Market,13,6,0,2,0,1,2026-04-15,0,32.16,0
U01935,2025-05-06,Free,US,Partner,Startup,9,4,2,1,0,0,,0,69.07,0
U01936,2025-02-17,Pro,US,Content,Startup,7,5,1,4,0,0,,79,37.06,711
U01937,2025-07-31,Pro,UK,Referral,SMB,20,6,0,3,1,0,,79,39.54,1027
U01938,2025-10-01,Pro,Australia,Organic,Mid-Market,11,6,1,5,0,0,,79,33.76,869
U01939,2025-04-23,Pro,Australia,Referral,Startup,11,7,3,3,0,0,,79,40.73,869
U01940,2025-04-23,Pro,India,Partner,Startup,8,6,2,7,1,1,2025-09-02,79,45.69,316
U01941,2025-02-23,Pro,India,Organic,SMB,15,6,1,4,0,0,,79,23.31,711
U01942,2025-04-09,Free,Germany,Paid Search,Startup,14,4,1,2,1,0,,0,110.26,0
U01943,2025-07-07,Pro,Germany,Paid Search,Mid-Market,12,7,3,5,0,0,,79,92.63,948
U01944,2025-08-26,Free,Germany,Paid Search,SMB,11,4,3,4,0,1,2026-02-19,0,111.35,0
U01945,2025-10-08,Pro,Australia,Partner,SMB,19,4,1,5,0,0,,79,66.37,869
U01946,2025-09-03,Free,Australia,Referral,Mid-Market,3,3,2,1,0,1,2025-12-29,0,40.77,0
U01947,2025-06-02,Free,India,Content,Enterprise,3,4,3,3,0,0,,0,42.77,0
U01948,2025-01-06,Free,Canada,Organic,SMB,6,4,1,3,0,0,,0,19.41,0
U01949,2025-02-27,Free,UK,Organic,Mid-Market,6,1,2,1,0,0,,0,23.54,0
U01950,2025-06-15,Free,Canada,Organic,Startup,12,5,1,2,1,0,,0,35.24,0
U01951,2025-07-08,Free,US,Organic,Enterprise,3,3,3,4,0,1,2026-02-25,0,30.38,0
U01952,2025-04-16,Free,India,Organic,Enterprise,12,4,1,3,0,0,,0,41.1,0
U01953,2025-06-25,Business,Germany,Paid Search,SMB,13,10,0,6,0,1,2026-01-29,249,93.27,1743
U01954,2025-10-19,Free,India,Organic,SMB,9,1,3,2,0,0,,0,41.43,0
U01955,2025-08-11,Free,Germany,Organic,SMB,10,4,3,2,0,0,,0,28.19,0
U01956,2025-04-05,Free,India,Paid Search,Mid-Market,6,1,0,4,0,1,2025-08-10,0,53.59,0
U01957,2025-10-22,Pro,UK,Organic,Startup,21,4,0,7,0,0,,79,31.04,790
U01958,2025-04-01,Free,Australia,Paid Search,Startup,12,1,0,3,0,1,2025-08-25,0,67.84,0
U01959,2025-02-12,Free,India,Partner,Mid-Market,9,5,1,3,0,0,,0,80.93,0
U01960,2025-07-17,Free,Canada,Referral,SMB,6,2,0,1,0,0,,0,40.4,0
U01961,2025-08-08,Free,UK,Paid Search,SMB,3,3,2,1,0,1,2026-05-07,0,126.2,0
U01962,2025-09-29,Pro,India,Content,SMB,25,4,1,3,1,0,,79,21.85,790
U01963,2025-01-28,Free,India,Paid Search,Startup,7,5,1,2,1,0,,0,102.25,0
U01964,2025-07-12,Pro,US,Organic,Startup,15,6,2,5,0,0,,79,23.07,948
U01965,2025-10-17,Free,India,Paid Search,Mid-Market,5,1,2,4,0,1,2026-08-10,0,79.62,0
U01966,2025-06-17,Free,Germany,Paid Search,SMB,13,1,5,4,0,1,2025-08-05,0,93.42,0
